"logFC","logCPM","LR","PValue","FDR","transcript"
-0.063716651462249,8.41536369203859,0.0362757434307017,0.848947179450872,0.919493048136987,"ADD1"
0.0637147442226107,8.53267533471447,0.036275593398509,0.848947488060627,0.919493048136987,"EIF4G1"
-0.0647547597635853,2.84406806977985,0.036269923613453,0.848959151048912,0.919493048136987,"POLRMTP1"
0.0637675118573845,6.34804203978264,0.0362527109063815,0.848994564105515,0.919493048136987,"CCZ1"
-0.0635528139327725,6.1609103636651,0.0359935539580983,0.849528804716682,0.92002142307946,"MFN1"
0.0642171517406353,3.21200055584021,0.035939494731093,0.849640496355023,0.920092153867075,"CEP76"
0.0638071820656909,3.94600916445502,0.0358427113094921,0.849840677920816,0.92021390981141,"MFSD3"
0.0634856819033613,5.37909176963084,0.0358300873550761,0.849866809251527,0.92021390981141,"RPTOR"
-0.0646481909854099,2.40081074927873,0.0358178771353437,0.849892088696676,0.92021390981141,"AC097376.2"
0.065190420774362,1.99136257220922,0.0357806655422048,0.849969157308804,0.920236442300945,"SNHG19"
0.063807614757706,3.75542597631796,0.0357630407270524,0.850005674398756,0.920236442300945,"CEP131"
-0.0629757182565559,6.50760317829866,0.0353684170124864,0.850825754172461,0.920980703969907,"PHB2"
0.0633508292749638,4.01640732291531,0.0353584145256007,0.850846602051851,0.920980703969907,"RAB40B"
0.063000368104463,5.9320118214557,0.0353502967245134,0.850863523982396,0.920980703969907,"MIGA1"
-0.0629844602238823,6.0469894133257,0.0353429522137262,0.850878835687088,0.920980703969907,"ARF6"
-0.0648847379751484,1.90029283224462,0.0353159272525594,0.85093519102874,0.920991451777409,"AC131212.3"
-0.0743031725646265,-0.583751266215485,0.035216832226264,0.851142025821704,0.921045590745399,"ALB"
-0.0635613237512553,3.09510348147078,0.0351496231030595,0.85128247867495,0.921045590745399,"AC008126.1"
0.0629718680862004,4.758407491186,0.035147537624951,0.851286839105659,0.921045590745399,"IAH1"
0.0629502300006961,4.86093210017381,0.0351451947478947,0.85129173787977,0.921045590745399,"AL121871.1"
0.0673688012722686,0.683039770306375,0.0351385968100821,0.851305534564024,0.921045590745399,"AL691432.1"
-0.067756540668151,0.59113472583702,0.0351171561930208,0.851350377442377,0.921045590745399,"TBC1D8-AS1"
0.0627751370242039,6.13103891657002,0.0351155256827863,0.851353788221139,0.921045590745399,"TUBGCP2"
-0.0678767794705263,0.551954210757288,0.0351141630767868,0.851356638647968,0.921045590745399,"AC133065.2"
-0.06349352857415,3.03428005959078,0.0349974269383848,0.85160105111983,0.921259769446788,"ATP5F1AP3"
-0.0652324632327475,1.48262369781904,0.0349420205295972,0.851717204117606,0.921335181595783,"LINC02604"
0.0628534691881905,4.16154860261417,0.0348480719295479,0.85191437429513,0.921498220134503,"SH3RF3"
-0.0627381358807558,4.2942821298788,0.0347644889562471,0.852090021428723,0.921637961130964,"LINC02593"
-0.0785797271612915,-1.09407485868766,0.0346552181313342,0.852319980679836,0.921762979109979,"AC006116.1"
