"logFC","logCPM","LR","PValue","FDR","transcript"
-5.46007216761002,-2.12504939516918,8.43951104107427,0.00367154955511256,0.0121814569772712,"AL731533.1"
-5.45973619478182,-2.12540947943314,8.43793035632194,0.00367474235809817,0.0121902406037712,"FOXI3"
1.05824073933003,3.86706248364948,8.43409455792891,0.00368250197870955,0.0122141689016346,"AC099677.1"
-5.45849929760526,-2.12672526572996,8.43210365781647,0.0036865360331405,0.0122257349277087,"AL136141.1"
-1.20174364421654,4.36066540291927,8.43165036410238,0.0036874551459167,0.0122269689098843,"TRAPPC6B"
1.04621498732884,4.89174221819132,8.42974304203484,0.00369132504695402,0.012237985382604,"TYK2"
-1.27671610715182,2.45757430253367,8.42321314435324,0.00370460532512756,0.0122801925296235,"TNFAIP8L3"
-1.17934635182957,6.55725220403346,8.42156429100549,0.00370796638306549,0.0122895113573962,"PPP1R18"
1.05681050733851,3.8991100751056,8.41897110667011,0.00371325866102411,0.01230522721886,"HMGN1P36"
-1.7911839756527,-0.0962280075409339,8.41595122595117,0.0037194314421647,0.0123238558546198,"ZNF602P"
1.25709729645933,0.511972604258146,8.41535744910338,0.00372064637777878,0.0123260542220411,"LRRC43"
-1.79109309032771,-0.0963173523476427,8.41507997394936,0.00372121426217836,0.012326108652669,"AL138781.2"
1.45460817371004,-0.470207445928867,8.41465831625261,0.00372207740129273,0.0123271409206838,"CHCHD2P8"
-1.25653733981338,2.74960459411885,8.40771077895946,0.00373632846014156,0.0123725057394199,"ST8SIA5"
-2.58564294294785,-1.1560560119192,8.40553942329912,0.00374079380260132,0.0123854574249363,"AC245177.1"
1.05785458500102,3.7812188525577,8.40458975630347,0.00374274847645041,0.0123900938900503,"MYO1D"
-1.17806643666178,6.51307966175586,8.4022641695678,0.00374753955669058,0.0124041173065523,"LRP8"
1.044341075722,4.88498288920439,8.39759751798344,0.00375717243130032,0.0124341574856402,"YIF1A"
1.03498352957659,7.30193065889249,8.39732879652162,0.00375772789081512,0.0124341574856402,"EIF2AK1"
1.37457530094537,-0.147413652069219,8.39669349116451,0.00375904142814216,0.012436662818507,"GP1BA"
-1.17802438307994,6.37427508488141,8.39352590185526,0.0037655976085668,0.0124565099521511,"ZPR1"
1.03722655332278,6.18444924483356,8.39262048731102,0.00376747374468608,0.0124608720244486,"PAXBP1"
-3.1082623075072,-1.49739195378264,8.38662222626904,0.00377992695509435,0.0125002111703313,"CPNE6"
-1.27779916104627,2.39599948023146,8.38438696945889,0.00378457835557462,0.0125137419236396,"AC144652.1"
1.31362218142191,0.145636279902801,8.38402444095843,0.00378533329850445,0.0125143869084709,"AC116913.1"
1.3985754607796,-0.260090876776391,8.3811267727695,0.00379137301930446,0.0125315089186626,"C11orf65"
2.0383953353751,-1.81273736358755,8.38100184737784,0.00379163362638309,0.0125315089186626,"HNRNPA1P30"
-2.30997754656699,-0.902723627927628,8.38025137870347,0.00379319956395964,0.0125334578255351,"AC092437.1"
-3.10726982918211,-1.49842549785843,8.38018180765867,0.00379334476511027,0.0125334578255351,"PDE4C"
1.05469432658099,3.88488894801541,8.37968214562758,0.00379438777172215,0.0125350510602326,"SLC22A5"
-1.31300614276917,1.98343745133315,8.37937243577749,0.00379503441399585,0.0125353345975521,"BMP8B"
-1.40320886571834,1.27496933073494,8.3758776790912,0.00380233887970102,0.0125576061818967,"CYCSP51"
-1.17494538646984,6.77356510350776,8.37477025549106,0.00380465651207281,0.0125634041007315,"R3HDM1"
1.16754215984555,1.25755711137253,8.37449483963932,0.00380523312950397,0.0125634521286075,"SEPHS1P4"
-3.10635036095618,-1.49938256157826,8.3742173103296,0.00380581426164221,0.0125635150459647,"TNRC6C-AS1"
-1.31509553164905,1.95565453651265,8.37385751486765,0.00380656778926922,0.0125641469618644,"AC008555.8"
-1.45530908503557,0.985239551023839,8.37216368555172,0.00381011725311424,0.0125740057347718,"RASAL2-AS1"
-2.30890503408912,-0.90381419382399,8.37174489716199,0.00381099535417107,0.0125750469672914,"AL354707.1"
2.0370774283817,-1.81156847532443,8.370401807673,0.00381381288690646,0.0125824769576732,"AL031717.1"
1.09755076035452,2.32690949056346,8.37013495816906,0.00381437293598754,0.0125824769576732,"TRAF3IP2"
-1.66050068835927,0.215057673767638,8.36898754759116,0.00381678201166359,0.012588565962034,"OGFOD1P1"
1.59709785489653,-0.938012504249461,8.36815734832388,0.0038185260430951,0.0125915423467898,"RF02271"
1.05188647322867,4.02477143278632,8.36802169426829,0.0038188110938121,0.0125915423467898,"FGD3"
1.07643900922087,2.8862682493599,8.36766720395426,0.0038195560887223,0.0125921412529677,"KBTBD3"
1.18393275083079,1.08097166963867,8.36712074342958,0.00382070481680421,0.0125924926949528,"IL6R"
-3.10524918352978,-1.50053055312725,8.36708049625527,0.00382078943527066,0.0125924926949528,"AC007114.2"
-1.19153903820873,4.64633394446439,8.36443555520017,0.0038263545251279,0.0126089748408755,"BID"
2.03589698064783,-1.81052400128264,8.36091608642501,0.00383377245360927,0.0126315568813494,"AC010883.1"
2.03580476324314,-1.81044092351027,8.36017327366249,0.00383533993693514,0.0126348589934229,"AL390208.1"
-1.17500017801977,6.46956711918915,8.35960396542867,0.0038365417323387,0.0126369556146824,"LRRC8A"
2.03566642900354,-1.81031630466249,8.35905905418207,0.00383769238511915,0.0126388831872968,"AC006042.4"
-1.17930227007864,5.68746586813223,8.3559274025509,0.00384431209497868,0.0126588190847029,"LRCH2"
-2.30669713118816,-0.906053988250377,8.3542377625666,0.00384788849226366,0.0126683124848598,"KCNE1"
1.21098836499842,0.824725809556729,8.35402992850824,0.00384832864048845,0.0126683124848598,"DDX60L"
-1.19492648772726,4.38552678937831,8.35039926497251,0.00385602587942476,0.0126917818372702,"MAPK8IP1P1"
1.45988014318622,-0.514882092790941,8.34912549901945,0.00385873005439984,0.0126988124522888,"YTHDF3-AS1"
1.29592703641845,0.234834326059139,8.34869072003578,0.00385965352145904,0.0126999816740251,"MGAT2"
-1.19523120865756,4.34458007172418,8.34437825792576,0.00386882533958271,0.0127282873109145,"HSD17B7"
-1.18112884583583,5.3476706917123,8.34183249263493,0.00387425012153827,0.0127442588251101,"YIF1B"
1.09481259426351,2.34790798961157,8.34041245836196,0.00387727943993862,0.0127517113498382,"SCNN1D"
-3.10110174311175,-1.50485423661617,8.34023570237165,0.00387765667702443,0.0127517113498382,"TRMT112P3"
1.04150805714965,4.79408188838567,8.33776535171147,0.0038829328709371,0.0127671838086476,"MCM7"
1.20557638924206,0.86403283733969,8.33123653775089,0.00389691234787045,0.0128112641270187,"MISP"
1.03861053527699,5.11119871232288,8.32936800575081,0.00390092265921818,0.0128225622468889,"INTS6"
-1.4511121756322,0.980720584820467,8.32743473848521,0.00390507632723023,0.0128343281967726,"BRS3"
-3.09897506535534,-1.507072812915,8.32649447581758,0.00390709812873191,0.0128372375786255,"PRTN3"
1.05737699716946,3.55096069930358,8.32648886223304,0.00390711020254962,0.0128372375786255,"CEMIP"
-2.00650168565015,-0.522311275167804,8.32507629896373,0.00391014958070413,0.0128453356008082,"RPS6KA2-IT1"
-2.30283681987303,-0.909979605837478,8.32369795748076,0.00391311764340903,0.0128531969971313,"RBMS3-AS3"
1.0508903065071,3.90477317261488,8.32239134432147,0.00391593336563525,0.0128605557726534,"ELOVL1"
-1.16878978434253,7.54129430046762,8.32193993805752,0.00391690661507586,0.0128618622976606,"TOMM70"
1.04194757794686,4.6294921463738,8.32042376770782,0.00392017733902532,0.0128707114985156,"ARMC9"
1.02947616495456,7.70742286101611,8.3132256938522,0.00393574317130894,0.01291991942504,"COPB2"
-1.20227499924896,3.90057026423767,8.30707083441063,0.00394910291947606,0.0129618720199896,"RPS6KA1"
-1.8392765258552,-0.229333756675672,8.30458725332772,0.00395450684170528,0.0129777032632207,"UGT3A2"
-1.25382676533345,2.6451819042128,8.30124264390841,0.0039617961307496,0.0129997162528648,"AL139424.2"
-1.18069319462146,5.06868890320385,8.29814734677397,0.00396855424503454,0.0130199801093516,"EFNA5"
1.04652117204282,4.09517317276113,8.29600530763895,0.00397323793046067,0.0130334332582414,"TEP1"
1.042655967721,4.40493436238246,8.29433304983058,0.00397689832239977,0.0130435262365781,"H2AFX"
1.45501163156927,-0.511118148235518,8.29319432761694,0.00397939282600234,0.0130497929059279,"TM6SF2"
-1.68887892790916,0.112856325518769,8.292364238962,0.00398121223506494,0.0130538441951257,"EPN3"
-1.3827145193199,1.35369112929302,8.2916312611227,0.00398281949786171,0.013057198799678,"AC116407.1"
-1.23394004450443,2.98452432916307,8.28719594874509,0.00399255927892036,0.0130872100018225,"HYAL3"
1.05346312986423,3.62711875471732,8.28669704448874,0.00399365636938715,0.0130888866816043,"PIGF"
